dir,iot,ext,sport,dport,sizeBin,label
1,172.16.4.8,10.2.204.160,6.59757,6.2323,S,scan-in-noise
1,172.16.1.11,10.2.235.111,6.11835,6.80,S,scan-in-noise
1,172.16.7.4,10.2.154.7,6.20199,6.80,S,scan-in-noise
1,172.16.4.11,10.2.151.20,6.48436,6.80,S,scan-in-noise
1,172.16.4.12,10.2.238.7,6.63169,6.23,S,scan-in-noise
1,172.16.4.14,10.2.243.212,6.15750,6.22,S,scan-in-noise
1,172.16.2.8,10.2.84.227,6.20231,6.443,S,scan-in-noise
1,172.16.3.12,10.2.32.159,6.30720,6.2323,S,scan-in-noise
1,172.16.5.3,10.2.69.75,6.48969,6.22,S,scan-in-noise
1,172.16.6.4,10.2.40.131,6.16801,6.443,S,scan-in-noise
1,172.16.1.3,10.2.64.205,6.35966,6.23,S,scan-in-noise
1,172.16.2.9,10.2.174.176,6.16616,6.443,S,scan-in-noise
1,172.16.6.14,10.2.53.178,6.13017,6.443,S,scan-in-noise
1,172.16.3.4,10.2.111.104,6.43459,6.80,S,scan-in-noise
1,172.16.6.3,10.2.102.23,6.20637,6.443,S,scan-in-noise
1,172.16.4.5,10.2.206.107,6.26316,6.22,S,scan-in-noise
1,172.16.2.9,10.2.11.133,6.11755,6.2323,S,scan-in-noise
1,172.16.2.2,10.2.255.126,6.29046,6.22,S,scan-in-noise
1,172.16.5.11,10.2.91.0,6.52979,6.8080,S,scan-in-noise
1,172.16.3.6,10.2.243.185,6.41625,6.2323,S,scan-in-noise
1,172.16.1.2,10.2.33.232,6.40119,6.22,S,scan-in-noise
1,172.16.3.14,10.2.109.107,6.62330,6.443,S,scan-in-noise
1,172.16.2.2,10.2.146.229,6.17845,6.2323,S,scan-in-noise
1,172.16.6.4,10.2.218.60,6.26504,6.443,S,scan-in-noise
1,172.16.3.6,10.2.139.8,6.14219,6.2323,S,scan-in-noise
1,172.16.6.12,10.2.165.33,6.38937,6.443,S,scan-in-noise
1,172.16.3.6,10.2.8.80,6.39655,6.443,S,scan-in-noise
1,172.16.2.14,10.2.216.101,6.56055,6.443,S,scan-in-noise
1,172.16.6.13,10.2.34.3,6.35865,6.2323,S,scan-in-noise
1,172.16.1.3,10.2.84.169,6.56299,6.2323,S,scan-in-noise
1,172.16.3.2,10.2.96.198,6.17281,6.23,S,scan-in-noise
1,172.16.7.3,10.2.217.220,6.27322,6.23,S,scan-in-noise
1,172.16.5.6,10.2.48.194,6.44038,6.443,S,scan-in-noise
1,172.16.1.4,10.2.220.160,6.36357,6.23,S,scan-in-noise
1,172.16.1.8,10.2.63.134,6.56749,6.80,S,scan-in-noise
1,172.16.6.8,10.2.228.150,6.38053,6.2323,S,scan-in-noise
1,172.16.5.4,10.2.203.129,6.52449,6.23,S,scan-in-noise
1,172.16.5.12,10.2.209.31,6.50266,6.23,S,scan-in-noise
1,172.16.7.12,10.2.32.178,6.44645,6.8080,S,scan-in-noise
1,172.16.2.3,10.2.114.66,6.56336,6.2323,S,scan-in-noise
1,172.16.7.9,10.2.88.107,6.41333,6.80,S,scan-in-noise
1,172.16.2.14,10.2.17.3,6.16537,6.23,S,scan-in-noise
1,172.16.3.12,10.2.172.153,6.23718,6.80,S,scan-in-noise
1,172.16.2.14,10.2.136.93,6.37840,6.443,S,scan-in-noise
1,172.16.7.11,10.2.215.157,6.29384,6.23,S,scan-in-noise
1,172.16.5.4,10.2.211.220,6.49647,6.23,S,scan-in-noise
1,172.16.2.6,10.2.123.168,6.11137,6.22,S,scan-in-noise
1,172.16.5.6,10.2.134.190,6.35670,6.80,S,scan-in-noise
1,172.16.5.14,10.2.167.206,6.24600,6.8080,S,scan-in-noise
1,172.16.4.4,10.2.233.74,6.42020,6.2323,S,scan-in-noise
1,172.16.2.13,10.2.242.41,6.59963,6.22,S,scan-in-noise
1,172.16.6.13,10.2.109.85,6.13125,6.2323,S,scan-in-noise
1,172.16.1.9,10.2.250.186,6.43808,6.2323,S,scan-in-noise
1,172.16.2.8,10.2.226.134,6.62246,6.443,S,scan-in-noise
1,172.16.6.10,10.2.11.60,6.31841,6.2323,S,scan-in-noise
1,172.16.6.3,10.2.72.252,6.45930,6.80,S,scan-in-noise
1,172.16.4.8,10.2.64.160,6.29811,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.169.84,6.58287,6.443,S,scan-in-noise
1,172.16.7.6,10.2.27.117,6.13346,6.2323,S,scan-in-noise
1,172.16.5.5,10.2.201.79,6.47077,6.2323,S,scan-in-noise
1,172.16.1.2,10.2.36.238,6.56763,6.2323,S,scan-in-noise
1,172.16.6.3,10.2.14.243,6.22629,6.443,S,scan-in-noise
1,172.16.4.9,10.2.201.255,6.50298,6.80,S,scan-in-noise
1,172.16.4.13,10.2.50.125,6.63907,6.80,S,scan-in-noise
1,172.16.5.2,10.2.164.50,6.14394,6.23,S,scan-in-noise
1,172.16.7.6,10.2.173.205,6.15580,6.8080,S,scan-in-noise
1,172.16.6.4,10.2.68.149,6.17842,6.443,S,scan-in-noise
1,172.16.1.13,10.2.22.163,6.49978,6.22,S,scan-in-noise
1,172.16.6.8,10.2.62.159,6.39997,6.8080,S,scan-in-noise
1,172.16.4.12,10.2.116.54,6.60813,6.23,S,scan-in-noise
1,172.16.5.13,10.2.60.225,6.62331,6.80,S,scan-in-noise
1,172.16.4.7,10.2.12.70,6.18703,6.443,S,scan-in-noise
1,172.16.1.2,10.2.159.42,6.41363,6.22,S,scan-in-noise
1,172.16.5.2,10.2.111.13,6.19111,6.23,S,scan-in-noise
1,172.16.7.3,10.2.120.74,6.60491,6.443,S,scan-in-noise
1,172.16.7.13,10.2.51.77,6.19253,6.2323,S,scan-in-noise
1,172.16.4.14,10.2.107.124,6.42874,6.443,S,scan-in-noise
1,172.16.4.12,10.2.45.87,6.63046,6.2323,S,scan-in-noise
1,172.16.4.14,10.2.64.91,6.29565,6.8080,S,scan-in-noise
1,172.16.2.3,10.2.247.16,6.23189,6.8080,S,scan-in-noise
1,172.16.2.8,10.2.99.124,6.63147,6.23,S,scan-in-noise
1,172.16.5.10,10.2.51.98,6.30265,6.80,S,scan-in-noise
1,172.16.6.10,10.2.60.17,6.36915,6.23,S,scan-in-noise
1,172.16.4.4,10.2.39.94,6.28724,6.80,S,scan-in-noise
1,172.16.1.14,10.2.12.144,6.16607,6.2323,S,scan-in-noise
1,172.16.7.4,10.2.51.250,6.25076,6.443,S,scan-in-noise
1,172.16.4.13,10.2.204.59,6.26732,6.443,S,scan-in-noise
1,172.16.1.13,10.2.30.52,6.63165,6.80,S,scan-in-noise
1,172.16.6.4,10.2.239.157,6.14202,6.8080,S,scan-in-noise
1,172.16.1.3,10.2.246.148,6.27075,6.80,S,scan-in-noise
1,172.16.4.9,10.2.90.95,6.51315,6.8080,S,scan-in-noise
1,172.16.3.14,10.2.185.209,6.60004,6.22,S,scan-in-noise
1,172.16.4.13,10.2.181.26,6.61155,6.80,S,scan-in-noise
1,172.16.6.2,10.2.171.72,6.35688,6.80,S,scan-in-noise
1,172.16.5.2,10.2.128.98,6.61378,6.443,S,scan-in-noise
1,172.16.1.13,10.2.89.106,6.25015,6.8080,S,scan-in-noise
1,172.16.4.7,10.2.215.202,6.13276,6.80,S,scan-in-noise
1,172.16.4.2,10.2.190.4,6.24809,6.443,S,scan-in-noise
1,172.16.7.5,10.2.148.32,6.45337,6.8080,S,scan-in-noise
1,172.16.6.12,10.2.23.245,6.47071,6.80,S,scan-in-noise
1,172.16.7.4,10.2.59.243,6.18647,6.8080,S,scan-in-noise
1,172.16.4.4,10.2.91.157,6.52026,6.2323,S,scan-in-noise
1,172.16.2.12,10.2.104.122,6.30790,6.80,S,scan-in-noise
1,172.16.1.13,10.2.25.166,6.18095,6.8080,S,scan-in-noise
1,172.16.6.2,10.2.32.55,6.57420,6.2323,S,scan-in-noise
1,172.16.1.10,10.2.170.79,6.42282,6.80,S,scan-in-noise
1,172.16.6.3,10.2.104.222,6.27756,6.443,S,scan-in-noise
1,172.16.5.4,10.2.238.143,6.15714,6.80,S,scan-in-noise
1,172.16.6.2,10.2.157.14,6.45540,6.8080,S,scan-in-noise
1,172.16.1.14,10.2.18.84,6.59535,6.2323,S,scan-in-noise
1,172.16.5.12,10.2.180.178,6.49362,6.443,S,scan-in-noise
1,172.16.3.4,10.2.16.166,6.57615,6.23,S,scan-in-noise
1,172.16.3.14,10.2.238.12,6.30871,6.22,S,scan-in-noise
1,172.16.5.4,10.2.145.68,6.20369,6.23,S,scan-in-noise
1,172.16.5.5,10.2.214.72,6.29652,6.80,S,scan-in-noise
1,172.16.7.3,10.2.219.128,6.26030,6.2323,S,scan-in-noise
1,172.16.2.2,10.2.77.217,6.26153,6.8080,S,scan-in-noise
1,172.16.1.8,10.2.47.216,6.22740,6.22,S,scan-in-noise
1,172.16.6.11,10.2.193.159,6.16211,6.8080,S,scan-in-noise
1,172.16.2.14,10.2.229.7,6.35541,6.2323,S,scan-in-noise
1,172.16.7.12,10.2.94.103,6.33815,6.80,S,scan-in-noise
1,172.16.4.11,10.2.146.152,6.16572,6.80,S,scan-in-noise
1,172.16.7.4,10.2.6.53,6.60294,6.2323,S,scan-in-noise
1,172.16.6.9,10.2.48.233,6.36487,6.80,S,scan-in-noise
1,172.16.6.12,10.2.190.7,6.19875,6.443,S,scan-in-noise
1,172.16.5.4,10.2.79.128,6.41919,6.2323,S,scan-in-noise
1,172.16.4.10,10.2.25.30,6.52124,6.8080,S,scan-in-noise
1,172.16.4.7,10.2.153.197,6.11403,6.8080,S,scan-in-noise
1,172.16.3.5,10.2.108.105,6.46361,6.8080,S,scan-in-noise
1,172.16.6.11,10.2.190.198,6.37557,6.443,S,scan-in-noise
1,172.16.4.7,10.2.83.27,6.30574,6.80,S,scan-in-noise
1,172.16.7.3,10.2.160.126,6.38493,6.22,S,scan-in-noise
1,172.16.1.11,10.2.82.160,6.39788,6.2323,S,scan-in-noise
1,172.16.7.11,10.2.18.121,6.23444,6.22,S,scan-in-noise
1,172.16.4.4,10.2.99.68,6.54525,6.80,S,scan-in-noise
1,172.16.1.9,10.2.100.173,6.22438,6.23,S,scan-in-noise
1,172.16.7.5,10.2.148.201,6.13742,6.80,S,scan-in-noise
1,172.16.7.2,10.2.41.222,6.28305,6.2323,S,scan-in-noise
1,172.16.3.7,10.2.51.59,6.55290,6.22,S,scan-in-noise
1,172.16.3.10,10.2.254.63,6.47718,6.443,S,scan-in-noise
1,172.16.3.6,10.2.228.114,6.38555,6.443,S,scan-in-noise
1,172.16.5.8,10.2.253.92,6.63339,6.443,S,scan-in-noise
1,172.16.7.5,10.2.64.70,6.12063,6.2323,S,scan-in-noise
1,172.16.3.7,10.2.204.33,6.22618,6.8080,S,scan-in-noise
1,172.16.4.2,10.2.217.10,6.52406,6.22,S,scan-in-noise
1,172.16.7.3,10.2.72.253,6.35418,6.23,S,scan-in-noise
1,172.16.5.9,10.2.135.32,6.16773,6.8080,S,scan-in-noise
1,172.16.6.2,10.2.150.49,6.34360,6.80,S,scan-in-noise
1,172.16.7.3,10.2.28.31,6.13928,6.2323,S,scan-in-noise
1,172.16.5.10,10.2.223.36,6.56895,6.8080,S,scan-in-noise
1,172.16.7.13,10.2.134.44,6.38266,6.2323,S,scan-in-noise
1,172.16.3.7,10.2.126.68,6.34419,6.23,S,scan-in-noise
1,172.16.5.10,10.2.50.71,6.60635,6.23,S,scan-in-noise
1,172.16.1.9,10.2.89.220,6.42658,6.22,S,scan-in-noise
1,172.16.3.2,10.2.249.7,6.36615,6.8080,S,scan-in-noise
1,172.16.4.7,10.2.21.103,6.26102,6.8080,S,scan-in-noise
1,172.16.7.11,10.2.193.165,6.34906,6.80,S,scan-in-noise
1,172.16.1.12,10.2.189.194,6.24920,6.80,S,scan-in-noise
1,172.16.3.10,10.2.130.87,6.18175,6.2323,S,scan-in-noise
1,172.16.7.5,10.2.136.24,6.28063,6.2323,S,scan-in-noise
1,172.16.5.2,10.2.72.97,6.51654,6.80,S,scan-in-noise
1,172.16.3.4,10.2.131.255,6.56464,6.80,S,scan-in-noise
1,172.16.6.2,10.2.54.101,6.33514,6.80,S,scan-in-noise
1,172.16.2.12,10.2.41.61,6.61866,6.22,S,scan-in-noise
1,172.16.7.9,10.2.36.164,6.61505,6.23,S,scan-in-noise
1,172.16.7.4,10.2.88.148,6.46220,6.2323,S,scan-in-noise
1,172.16.2.3,10.2.214.204,6.50436,6.23,S,scan-in-noise
1,172.16.1.8,10.2.169.24,6.39673,6.443,S,scan-in-noise
1,172.16.4.4,10.2.70.123,6.19319,6.8080,S,scan-in-noise
1,172.16.1.8,10.2.247.181,6.28972,6.2323,S,scan-in-noise
1,172.16.2.13,10.2.198.25,6.32653,6.443,S,scan-in-noise
1,172.16.5.14,10.2.253.163,6.37766,6.22,S,scan-in-noise
1,172.16.5.11,10.2.210.75,6.28644,6.23,S,scan-in-noise
1,172.16.4.8,10.2.78.251,6.26735,6.22,S,scan-in-noise
1,172.16.6.13,10.2.70.62,6.57787,6.23,S,scan-in-noise
1,172.16.6.11,10.2.197.50,6.17951,6.443,S,scan-in-noise
1,172.16.2.3,10.2.168.182,6.17323,6.22,S,scan-in-noise
1,172.16.2.9,10.2.101.128,6.45710,6.443,S,scan-in-noise
1,172.16.2.9,10.2.221.17,6.18560,6.2323,S,scan-in-noise
1,172.16.2.6,10.2.142.163,6.44268,6.443,S,scan-in-noise
1,172.16.4.13,10.2.140.103,6.13124,6.2323,S,scan-in-noise
1,172.16.1.11,10.2.152.80,6.41592,6.443,S,scan-in-noise
1,172.16.1.9,10.2.44.216,6.43979,6.2323,S,scan-in-noise
1,172.16.6.14,10.2.47.205,6.24595,6.443,S,scan-in-noise
1,172.16.3.7,10.2.198.214,6.41444,6.22,S,scan-in-noise
1,172.16.1.4,10.2.237.223,6.21725,6.8080,S,scan-in-noise
1,172.16.5.9,10.2.76.49,6.56484,6.23,S,scan-in-noise
1,172.16.3.10,10.2.254.78,6.64851,6.8080,S,scan-in-noise
1,172.16.7.6,10.2.12.20,6.23610,6.443,S,scan-in-noise
1,172.16.5.13,10.2.5.208,6.59842,6.8080,S,scan-in-noise
1,172.16.1.2,10.2.164.244,6.35473,6.8080,S,scan-in-noise
1,172.16.1.8,10.2.224.205,6.31817,6.23,S,scan-in-noise
1,172.16.5.13,10.2.82.199,6.14122,6.80,S,scan-in-noise
1,172.16.4.13,10.2.211.31,6.31560,6.22,S,scan-in-noise
1,172.16.6.9,10.2.139.159,6.59718,6.22,S,scan-in-noise
1,172.16.3.7,10.2.184.237,6.45266,6.8080,S,scan-in-noise
1,172.16.5.10,10.2.89.201,6.50047,6.80,S,scan-in-noise
1,172.16.4.8,10.2.104.43,6.37726,6.443,S,scan-in-noise
1,172.16.6.2,10.2.192.220,6.63702,6.8080,S,scan-in-noise
1,172.16.4.12,10.2.94.159,6.14987,6.22,S,scan-in-noise
1,172.16.4.9,10.2.32.78,6.63888,6.443,S,scan-in-noise
1,172.16.6.8,10.2.241.176,6.44561,6.8080,S,scan-in-noise
1,172.16.6.11,10.2.44.248,6.35515,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.252.198,6.51651,6.443,S,scan-in-noise
1,172.16.5.14,10.2.231.68,6.18736,6.22,S,scan-in-noise
1,172.16.3.14,10.2.246.177,6.22210,6.2323,S,scan-in-noise
1,172.16.4.14,10.2.131.87,6.18173,6.443,S,scan-in-noise
1,172.16.1.4,10.2.151.120,6.33811,6.2323,S,scan-in-noise
1,172.16.4.13,10.2.229.98,6.49243,6.2323,S,scan-in-noise
1,172.16.5.5,10.2.167.16,6.42169,6.443,S,scan-in-noise
1,172.16.4.8,10.2.250.212,6.54347,6.8080,S,scan-in-noise
1,172.16.5.11,10.2.66.191,6.26709,6.8080,S,scan-in-noise
1,172.16.2.6,10.2.198.91,6.20528,6.2323,S,scan-in-noise
1,172.16.7.5,10.2.156.58,6.24277,6.22,S,scan-in-noise
1,172.16.5.14,10.2.213.148,6.51410,6.2323,S,scan-in-noise
1,172.16.1.12,10.2.209.35,6.44460,6.80,S,scan-in-noise
1,172.16.2.12,10.2.238.175,6.60909,6.8080,S,scan-in-noise
1,172.16.6.10,10.2.52.88,6.29905,6.2323,S,scan-in-noise
1,172.16.5.8,10.2.19.209,6.29367,6.443,S,scan-in-noise
1,172.16.3.12,10.2.181.153,6.46867,6.443,S,scan-in-noise
1,172.16.6.14,10.2.150.119,6.13417,6.2323,S,scan-in-noise
1,172.16.4.12,10.2.35.74,6.25753,6.23,S,scan-in-noise
1,172.16.7.3,10.2.57.138,6.40392,6.22,S,scan-in-noise
1,172.16.1.4,10.2.157.148,6.11616,6.80,S,scan-in-noise
1,172.16.3.10,10.2.34.206,6.38662,6.80,S,scan-in-noise
1,172.16.5.5,10.2.105.234,6.13385,6.2323,S,scan-in-noise
1,172.16.6.4,10.2.74.141,6.23261,6.23,S,scan-in-noise
1,172.16.1.4,10.2.16.169,6.42553,6.8080,S,scan-in-noise
1,172.16.4.4,10.2.236.14,6.64405,6.8080,S,scan-in-noise
1,172.16.3.14,10.2.85.222,6.16615,6.80,S,scan-in-noise
1,172.16.6.3,10.2.82.24,6.21207,6.8080,S,scan-in-noise
1,172.16.2.14,10.2.250.168,6.41498,6.2323,S,scan-in-noise
1,172.16.6.8,10.2.28.208,6.52902,6.8080,S,scan-in-noise
1,172.16.7.4,10.2.200.236,6.58320,6.443,S,scan-in-noise
1,172.16.7.12,10.2.153.44,6.61906,6.2323,S,scan-in-noise
1,172.16.2.14,10.2.12.250,6.22960,6.80,S,scan-in-noise
1,172.16.6.11,10.2.98.193,6.11352,6.80,S,scan-in-noise
1,172.16.4.12,10.2.82.132,6.25808,6.22,S,scan-in-noise
1,172.16.7.10,10.2.20.99,6.43664,6.443,S,scan-in-noise
1,172.16.1.12,10.2.166.21,6.22694,6.8080,S,scan-in-noise
1,172.16.5.13,10.2.163.74,6.18282,6.23,S,scan-in-noise
1,172.16.4.13,10.2.120.69,6.31214,6.443,S,scan-in-noise
1,172.16.5.12,10.2.255.32,6.58903,6.443,S,scan-in-noise
1,172.16.6.11,10.2.44.253,6.25923,6.2323,S,scan-in-noise
1,172.16.7.9,10.2.228.109,6.46619,6.8080,S,scan-in-noise
1,172.16.6.9,10.2.231.101,6.60018,6.2323,S,scan-in-noise
1,172.16.4.7,10.2.13.70,6.63236,6.8080,S,scan-in-noise
1,172.16.1.9,10.2.147.195,6.16369,6.8080,S,scan-in-noise
1,172.16.7.5,10.2.97.119,6.61950,6.443,S,scan-in-noise
1,172.16.5.14,10.2.92.18,6.55113,6.80,S,scan-in-noise
1,172.16.6.4,10.2.162.54,6.43479,6.443,S,scan-in-noise
1,172.16.5.10,10.2.104.145,6.32343,6.22,S,scan-in-noise
1,172.16.4.10,10.2.60.84,6.38600,6.80,S,scan-in-noise
1,172.16.7.5,10.2.215.13,6.27424,6.22,S,scan-in-noise
1,172.16.6.9,10.2.103.157,6.34175,6.23,S,scan-in-noise
1,172.16.5.13,10.2.146.159,6.25360,6.2323,S,scan-in-noise
1,172.16.4.7,10.2.147.95,6.31225,6.443,S,scan-in-noise
1,172.16.7.11,10.2.243.97,6.14960,6.443,S,scan-in-noise
1,172.16.6.9,10.2.77.175,6.63273,6.80,S,scan-in-noise
1,172.16.6.14,10.2.5.164,6.40979,6.22,S,scan-in-noise
1,172.16.2.14,10.2.45.15,6.12823,6.443,S,scan-in-noise
1,172.16.1.12,10.2.106.196,6.11603,6.23,S,scan-in-noise
1,172.16.5.8,10.2.37.84,6.54670,6.8080,S,scan-in-noise
1,172.16.6.8,10.2.179.59,6.50557,6.2323,S,scan-in-noise
1,172.16.5.5,10.2.45.29,6.40758,6.23,S,scan-in-noise
1,172.16.1.2,10.2.163.254,6.40201,6.443,S,scan-in-noise
1,172.16.1.12,10.2.189.251,6.52306,6.23,S,scan-in-noise
1,172.16.4.12,10.2.45.186,6.51121,6.23,S,scan-in-noise
1,172.16.1.12,10.2.243.14,6.42959,6.2323,S,scan-in-noise
1,172.16.7.4,10.2.41.13,6.18807,6.8080,S,scan-in-noise
1,172.16.2.12,10.2.233.84,6.30430,6.23,S,scan-in-noise
1,172.16.7.5,10.2.20.226,6.52563,6.23,S,scan-in-noise
1,172.16.1.2,10.2.245.56,6.29020,6.443,S,scan-in-noise
1,172.16.7.10,10.2.152.180,6.16379,6.2323,S,scan-in-noise
1,172.16.2.9,10.2.240.75,6.45221,6.443,S,scan-in-noise
1,172.16.2.9,10.2.79.59,6.12842,6.80,S,scan-in-noise
1,172.16.5.11,10.2.229.84,6.14178,6.8080,S,scan-in-noise
1,172.16.5.6,10.2.21.211,6.19211,6.22,S,scan-in-noise
1,172.16.2.3,10.2.47.11,6.64269,6.23,S,scan-in-noise
1,172.16.4.10,10.2.127.36,6.59705,6.22,S,scan-in-noise
1,172.16.7.3,10.2.122.242,6.44280,6.80,S,scan-in-noise
1,172.16.5.9,10.2.193.240,6.53965,6.23,S,scan-in-noise
1,172.16.5.12,10.2.247.215,6.53124,6.443,S,scan-in-noise
1,172.16.5.3,10.2.77.145,6.49806,6.2323,S,scan-in-noise
1,172.16.1.9,10.2.185.103,6.31439,6.2323,S,scan-in-noise
1,172.16.6.13,10.2.219.62,6.12166,6.443,S,scan-in-noise
1,172.16.1.14,10.2.206.207,6.30159,6.22,S,scan-in-noise
1,172.16.6.9,10.2.171.254,6.50056,6.22,S,scan-in-noise
1,172.16.4.12,10.2.14.213,6.25033,6.23,S,scan-in-noise
1,172.16.5.4,10.2.54.168,6.55069,6.22,S,scan-in-noise
1,172.16.3.12,10.2.139.124,6.60783,6.80,S,scan-in-noise
1,172.16.3.7,10.2.229.239,6.44822,6.443,S,scan-in-noise
1,172.16.7.9,10.2.204.69,6.43332,6.443,S,scan-in-noise
1,172.16.7.10,10.2.164.149,6.53529,6.80,S,scan-in-noise
1,172.16.4.5,10.2.149.185,6.40469,6.443,S,scan-in-noise
1,172.16.3.6,10.2.158.247,6.23918,6.23,S,scan-in-noise
1,172.16.5.12,10.2.88.185,6.54176,6.80,S,scan-in-noise
1,172.16.1.4,10.2.221.48,6.51235,6.2323,S,scan-in-noise
1,172.16.3.10,10.2.23.231,6.53252,6.22,S,scan-in-noise
1,172.16.5.12,10.2.114.108,6.24550,6.443,S,scan-in-noise
1,172.16.3.4,10.2.239.29,6.14591,6.8080,S,scan-in-noise
1,172.16.3.12,10.2.71.155,6.12030,6.80,S,scan-in-noise
1,172.16.4.14,10.2.179.142,6.24765,6.2323,S,scan-in-noise
1,172.16.6.4,10.2.106.144,6.12896,6.80,S,scan-in-noise
1,172.16.3.7,10.2.67.218,6.43920,6.23,S,scan-in-noise
1,172.16.1.2,10.2.105.83,6.56261,6.22,S,scan-in-noise
1,172.16.3.5,10.2.56.156,6.61171,6.8080,S,scan-in-noise
1,172.16.4.7,10.2.8.243,6.22808,6.8080,S,scan-in-noise
1,172.16.4.11,10.2.11.254,6.51283,6.2323,S,scan-in-noise
1,172.16.7.5,10.2.5.75,6.47815,6.443,S,scan-in-noise
1,172.16.3.7,10.2.248.123,6.21351,6.80,S,scan-in-noise
1,172.16.3.10,10.2.123.116,6.61213,6.443,S,scan-in-noise
1,172.16.7.11,10.2.127.45,6.38016,6.443,S,scan-in-noise
1,172.16.1.12,10.2.125.237,6.36941,6.23,S,scan-in-noise
1,172.16.3.7,10.2.0.247,6.27007,6.80,S,scan-in-noise
1,172.16.6.11,10.2.226.148,6.50601,6.443,S,scan-in-noise
1,172.16.4.13,10.2.139.213,6.40703,6.8080,S,scan-in-noise
1,172.16.5.8,10.2.200.79,6.37141,6.443,S,scan-in-noise
1,172.16.6.4,10.2.95.153,6.48117,6.2323,S,scan-in-noise
1,172.16.5.13,10.2.129.48,6.28473,6.443,S,scan-in-noise
1,172.16.7.5,10.2.59.166,6.27667,6.443,S,scan-in-noise
1,172.16.2.3,10.2.59.12,6.64445,6.23,S,scan-in-noise
1,172.16.7.4,10.2.208.142,6.11559,6.2323,S,scan-in-noise
1,172.16.2.12,10.2.21.194,6.52702,6.23,S,scan-in-noise
1,172.16.6.4,10.2.71.64,6.28181,6.23,S,scan-in-noise
1,172.16.5.9,10.2.227.192,6.19947,6.22,S,scan-in-noise
1,172.16.5.3,10.2.178.249,6.12997,6.443,S,scan-in-noise
1,172.16.4.13,10.2.227.118,6.37605,6.80,S,scan-in-noise
1,172.16.3.4,10.2.234.69,6.23755,6.23,S,scan-in-noise
1,172.16.2.12,10.2.11.21,6.34136,6.443,S,scan-in-noise
1,172.16.5.4,10.2.151.33,6.11485,6.2323,S,scan-in-noise
1,172.16.6.8,10.2.111.182,6.27964,6.23,S,scan-in-noise
1,172.16.1.2,10.2.233.57,6.60423,6.2323,S,scan-in-noise
1,172.16.6.8,10.2.210.33,6.62463,6.2323,S,scan-in-noise
1,172.16.2.13,10.2.83.47,6.28796,6.22,S,scan-in-noise
1,172.16.7.12,10.2.70.105,6.32316,6.22,S,scan-in-noise
1,172.16.7.4,10.2.37.83,6.55104,6.80,S,scan-in-noise
1,172.16.5.14,10.2.39.245,6.39406,6.23,S,scan-in-noise
1,172.16.1.11,10.2.43.82,6.47486,6.80,S,scan-in-noise
1,172.16.3.5,10.2.43.122,6.48887,6.8080,S,scan-in-noise
1,172.16.4.12,10.2.132.188,6.40574,6.23,S,scan-in-noise
1,172.16.4.14,10.2.7.119,6.42194,6.80,S,scan-in-noise
1,172.16.2.9,10.2.248.21,6.41421,6.22,S,scan-in-noise
1,172.16.5.11,10.2.108.95,6.34009,6.2323,S,scan-in-noise
1,172.16.4.4,10.2.254.142,6.34580,6.22,S,scan-in-noise
1,172.16.5.12,10.2.235.186,6.42869,6.80,S,scan-in-noise
1,172.16.5.14,10.2.206.84,6.34789,6.80,S,scan-in-noise
1,172.16.1.4,10.2.208.91,6.52772,6.443,S,scan-in-noise
1,172.16.3.6,10.2.140.1,6.23351,6.22,S,scan-in-noise
1,172.16.3.2,10.2.115.60,6.55036,6.22,S,scan-in-noise
1,172.16.5.13,10.2.164.48,6.46263,6.8080,S,scan-in-noise
1,172.16.5.11,10.2.101.32,6.41382,6.23,S,scan-in-noise
1,172.16.1.9,10.2.4.171,6.51994,6.2323,S,scan-in-noise
1,172.16.1.13,10.2.4.4,6.33745,6.2323,S,scan-in-noise
1,172.16.2.13,10.2.209.235,6.36212,6.80,S,scan-in-noise
1,172.16.7.4,10.2.12.124,6.31625,6.22,S,scan-in-noise
1,172.16.1.3,10.2.232.184,6.63739,6.443,S,scan-in-noise
1,172.16.2.8,10.2.187.188,6.52155,6.8080,S,scan-in-noise
1,172.16.4.7,10.2.132.38,6.34111,6.2323,S,scan-in-noise
1,172.16.6.13,10.2.129.246,6.45215,6.80,S,scan-in-noise
1,172.16.7.4,10.2.69.46,6.34120,6.22,S,scan-in-noise
1,172.16.2.2,10.2.76.25,6.27191,6.23,S,scan-in-noise
1,172.16.7.3,10.2.9.126,6.18120,6.80,S,scan-in-noise
1,172.16.3.14,10.2.79.89,6.59727,6.23,S,scan-in-noise
1,172.16.4.11,10.2.160.200,6.37510,6.443,S,scan-in-noise
1,172.16.6.11,10.2.238.94,6.19907,6.2323,S,scan-in-noise
1,172.16.2.3,10.2.65.141,6.55380,6.443,S,scan-in-noise
1,172.16.2.13,10.2.46.76,6.39107,6.23,S,scan-in-noise
1,172.16.5.3,10.2.69.60,6.62592,6.23,S,scan-in-noise
1,172.16.5.12,10.2.49.128,6.59325,6.22,S,scan-in-noise
1,172.16.5.11,10.2.234.227,6.55314,6.443,S,scan-in-noise
1,172.16.2.13,10.2.165.8,6.17102,6.23,S,scan-in-noise
1,172.16.2.13,10.2.226.10,6.28252,6.80,S,scan-in-noise
1,172.16.3.5,10.2.41.5,6.24801,6.8080,S,scan-in-noise
